как,5.47356030165399,P
так,5.0946059867485936,P
большой,4.92219279303676,P
когда,4.834363254437749,P
вот,4.707079854808883,P
где,4.635968137722944,P
здесь,4.5771383906650325,P
там,4.495117577409509,P
тогда,4.4570296380706935,P
потому,4.385683602444579,P
поэтому,4.3791181791202,P
всегда,4.3354870713276235,P
тут,4.323623402845848,P
почему,4.1720110617706965,P
кой,4.168264813805306,P--msl
чего,4.1338832650917645,P
много,4.106261592652513,P
никогда,4.101586687642526,P
что-либо,4.053245142528974,P--nsa
столь,3.987580662057292,P
куда,3.9805989455602964,P
прочее,3.924554378420368,P--nsg
некто,3.897341349384085,P--msn
кое-кто,3.8725767610380615,P--msn
<,3.8429168159424285,PUNC
как-то,3.811693058096505,P
сие,3.8049214973809953,P--nsg
зачем,3.7612271673840936,P
туда,3.71569831303923,P
немногий,3.697016100071476,P---pg
сюда,3.67247315899395,P
откуда,3.651788560134099,P
се,3.6455651959690023,P--nsn
такой-то,3.6291403379328506,P--msn
отсюда,3.6197396574365888,P
где-то,3.5597065294404264,P
Там,3.518532027899904,P
немногие,3.507598162754561,P---pn
этакий,3.484868264403584,P--msn
немногое,3.4730410574346777,P--nsi
почему-то,3.470368467573351,P
когда-то,3.46088271958449,P
т,5.241538427394034,P
я,6.9859786435435,P
вы,4.348989541731271,P
вы,6.383627818913359,P
ее,6.213052390673264,P
их,5.940916880512669,P
мы,6.581284326949835,P
он,6.930627171904163,P
чей-то,4.068050113741667,P
то,5.055968438661083,P
кто-то,5.386692417025724,P
что-то,5.7023836353940585,P
какой-то,5.786416511300786,P
тот-то,3.9361734363700123,P
ты,6.36888542873381,P
че,3.9532596878643504,P
ваш,5.646692003114718,P
все,6.2992689357789455,P
его,6.296643286158476,P
кто-либо,3.7529150575433188,P
кто,6.043469385062323,P
кто-нибудь,4.777983343763924,P
мой,6.112884891447607,P
наш,6.136788216950219,P
она,6.505609147557601,P
они,6.581919302988521,P
оно,5.4399166754257,P
сам,6.00281219944867,P
сей,5.152390910703284,P
тот,6.705948345967046,P
чей,4.669263031499149,P
что-нибудь,5.0132860622921935,P
что,6.488177008711424,P
кое-что,4.433164421552673,P
это,6.6548539688301425,P
кое-какой,3.8856510319914808,P
весь,6.568659590551469,P
иной,5.399456105593998,P
один,6.241329516243912,P
свое,5.526331656611362,P
свой,6.417352630364977,P
себя,6.225848073738833,P
твой,5.4282298714443025,P
этот,6.624139119486302,P
каков,4.586676872033464,P
какой-либо,4.418612339077583,P
какой-нибудь,5.0243937496107645,P
какой,5.942216818555876,P
любой,5.48415465765539,P
некий,4.899392626022641,P
нечто,4.796716973743172,P
никто,5.632456922760473,P
ничто,5.825111064788651,P
самый,6.119312446492232,P
таков,4.654867116188033,P
такой,6.331046529077078,P
всякий,5.401471469892386,P
данный,5.22541948045433,P
другой,6.1611768768987965,P
каждый,5.817662335361719,P
многие,4.904454159223016,P
многий,5.367859799412264,P
многое,4.948070180742117,P
нечего,4.68245737990055,P
прочий,5.0191596347560266,P
который,6.521775891933737,P
никакой,5.46391355062668,P
таковой,4.281421887832082,P
некоторые,4.4817457022502385,P
некоторый,5.442982667083718,P
остальной,5.014857581041353,P
