что,6.7958005053106385,C
но,6.614696622514524,C
как,6.52609945863417,C
или,6.268820882409376,C
если,6.209620850155597,C
когда,6.148493255088276,C
чтобы,6.06629653734498,C
чем,5.925570624584246,C
то,5.9151551615322004,C
да,5.8034672809947745,C
хотя,5.692369997630949,C
ни,5.641227524644341,C
также,5.6137977307723315,C
однако,5.555749351972937,C
пока,5.43815903737258,C
даже,5.369130881318716,C
же,5.283755866124732,C
поскольку,5.230618710743586,C
словно,5.201245409078734,C
либо,5.201145760255511,C
ведь,5.196184345379663,C
впрочем,5.195023534336014,C
будто,5.151805138167068,C
ли,5.14334953038846,C
причем,5.1117140261018275,C
чтоб,5.083838336254146,C
зато,5.004950763934765,C
только,4.982664068243267,C
ибо,4.9780661248246485,C
тем,4.810102009884776,C
хоть,4.809181439028038,C
итак,4.691492789195374,C
раз,4.660440653048796,C
лишь,4.573030809470499,C
иначе,4.56177486150026,C
точно,4.5052542868320895,C
пусть,4.461567186994733,C
плюс,4.4278752488209765,C
нежели,4.326433167759168,C
дабы,4.181237695209077,C
коли,4.090800148972356,C
ежели,4.067372587111425,C
притом,4.028751069048811,C
ан,4.0280093191129005,C
коль,3.973082122650255,C
едва,3.9615571701757393,C
правда,3.9506061491698765,C
насчет,3.9324890496328493,C
все-таки,3.8943219086103062,C
благо,3.8902630521334385,C
ж,3.8474407577024747,C
аль,3.834305275066205,C
покуда,3.7852495751345616,C
иль,3.7536138420575575,C
следовательно,3.7522151468649927,C
разве,3.735069717106975,C
кабы,3.567278480581407,C
яко,3.567278480581407,C
дак,3.537315257203964,C
ровно,3.4963818999382688,C
якобы,3.446961832843925,C
постольку,3.423716446352646,C
и,7.4370781647509965,C
а,6.807722948150736,C
